group_text,plate_code,plate_title_en,reference_code,part_number,part_name_en,quantity,applicable_models,specifications,date_range,diagram_image_url,unit_url
هيكل(جانبي و خلفي),780 B01,REAR FENDER & FITTING,,0831361698,0831361698,,,,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_780_780_B01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwHR5fTej9acnZuqiq_D8Ymdvbqk1drX1sTr2JCWpbKmqqyk9vHhp6ersLC2t67089a8kpaSo7WivoyEm9fa0NLUnIaO3vTTwZbH3sGhx8uY2c-AwN-_wanHusfK3YqGpZ_Bj4yDmI6e0NTJxo6FhsWAluPBzseRgMDfxY2MmMOg1dXBn5uR09DomMCMkMHYx6Ho9eWmwMnGipHH3Zjj77rU1dfX2tDRjZaEwYeExtm5uJoAAAAApgm_qw%3D%3D%24&vid=0&cid=11&uid=257511&q=WGY60348567.
هيكل(جانبي و خلفي),780 B01,REAR FENDER & FITTING,78111,7810133J30,"FENDER-REAR,LH",01,*W.GEN +*W.ME.2S/S.3S/F.TB42S,F/3-PERSON'S BENCH SEAT,10.1991 - 08.1993,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_780_780_B01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwHR5fTej9acnZuqiq_D8Ymdvbqk1drX1sTr2JCWpbKmqqyk9vHhp6ersLC2t67089a8kpaSo7WivoyEm9fa0NLUnIaO3vTTwZbH3sGhx8uY2c-AwN-_wanHusfK3YqGpZ_Bj4yDmI6e0NTJxo6FhsWAluPBzseRgMDfxY2MmMOg1dXBn5uR09DomMCMkMHYx6Ho9eWmwMnGipHH3Zjj77rU1dfX2tDRjZaEwYeExtm5uJoAAAAApgm_qw%3D%3D%24&vid=0&cid=11&uid=257511&q=WGY60348567.
هيكل(جانبي و خلفي),780 B01,REAR FENDER & FITTING,78111,7810133J31,"FENDER-REAR,LH",01,W.GEN +W.ME.2S/S.3S/F.TB42S,10.1991 - 08.1993,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_780_780_B01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwHR5fTej9acnZuqiq_D8Ymdvbqk1drX1sTr2JCWpbKmqqyk9vHhp6ersLC2t67089a8kpaSo7WivoyEm9fa0NLUnIaO3vTTwZbH3sGhx8uY2c-AwN-_wanHusfK3YqGpZ_Bj4yDmI6e0NTJxo6FhsWAluPBzseRgMDfxY2MmMOg1dXBn5uR09DomMCMkMHYx6Ho9eWmwMnGipHH3Zjj77rU1dfX2tDRjZaEwYeExtm5uJoAAAAApgm_qw%3D%3D%24&vid=0&cid=11&uid=257511&q=WGY60348567.
هيكل(جانبي و خلفي),780 B01,REAR FENDER & FITTING,17255N,1725501G00,HOLDER-FILLER CAP,01,W,10.1991 - ...,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_780_780_B01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwHR5fTej9acnZuqiq_D8Ymdvbqk1drX1sTr2JCWpbKmqqyk9vHhp6ersLC2t67089a8kpaSo7WivoyEm9fa0NLUnIaO3vTTwZbH3sGhx8uY2c-AwN-_wanHusfK3YqGpZ_Bj4yDmI6e0NTJxo6FhsWAluPBzseRgMDfxY2MmMOg1dXBn5uR09DomMCMkMHYx6Ho9eWmwMnGipHH3Zjj77rU1dfX2tDRjZaEwYeExtm5uJoAAAAApgm_qw%3D%3D%24&vid=0&cid=11&uid=257511&q=WGY60348567.
هيكل(جانبي و خلفي),780 B01,REAR FENDER & FITTING,84440H,76836C8000,PROTECTOR,01,W.(DX+GL+SGL) +HW.(DX+GL),10.1991 - 08.1993,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_780_780_B01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwHR5fTej9acnZuqiq_D8Ymdvbqk1drX1sTr2JCWpbKmqqyk9vHhp6ersLC2t67089a8kpaSo7WivoyEm9fa0NLUnIaO3vTTwZbH3sGhx8uY2c-AwN-_wanHusfK3YqGpZ_Bj4yDmI6e0NTJxo6FhsWAluPBzseRgMDfxY2MmMOg1dXBn5uR09DomMCMkMHYx6Ho9eWmwMnGipHH3Zjj77rU1dfX2tDRjZaEwYeExtm5uJoAAAAApgm_qw%3D%3D%24&vid=0&cid=11&uid=257511&q=WGY60348567.
هيكل(جانبي و خلفي),780 B01,REAR FENDER & FITTING,84441C,0156100241,CLIP,01,W.(DX+GL+SGL) +HW.(DX+GL),10.1991 - 08.1993,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_780_780_B01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwHR5fTej9acnZuqiq_D8Ymdvbqk1drX1sTr2JCWpbKmqqyk9vHhp6ersLC2t67089a8kpaSo7WivoyEm9fa0NLUnIaO3vTTwZbH3sGhx8uY2c-AwN-_wanHusfK3YqGpZ_Bj4yDmI6e0NTJxo6FhsWAluPBzseRgMDfxY2MmMOg1dXBn5uR09DomMCMkMHYx6Ho9eWmwMnGipHH3Zjj77rU1dfX2tDRjZaEwYeExtm5uJoAAAAApgm_qw%3D%3D%24&vid=0&cid=11&uid=257511&q=WGY60348567.
هيكل(جانبي و خلفي),780 B01,REAR FENDER & FITTING,77613,7762133J00,"PILLAR-BACK OUTER,LH",01,W +HW +HV,10.1991 - 07.1995,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_780_780_B01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwHR5fTej9acnZuqiq_D8Ymdvbqk1drX1sTr2JCWpbKmqqyk9vHhp6ersLC2t67089a8kpaSo7WivoyEm9fa0NLUnIaO3vTTwZbH3sGhx8uY2c-AwN-_wanHusfK3YqGpZ_Bj4yDmI6e0NTJxo6FhsWAluPBzseRgMDfxY2MmMOg1dXBn5uR09DomMCMkMHYx6Ho9eWmwMnGipHH3Zjj77rU1dfX2tDRjZaEwYeExtm5uJoAAAAApgm_qw%3D%3D%24&vid=0&cid=11&uid=257511&q=WGY60348567.
هيكل(جانبي و خلفي),780 B01,REAR FENDER & FITTING,78810,7883033J00,LID ASSY-FUEL FILLER,01,W +HW +HV,10.1991 - ...,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_780_780_B01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwHR5fTej9acnZuqiq_D8Ymdvbqk1drX1sTr2JCWpbKmqqyk9vHhp6ersLC2t67089a8kpaSo7WivoyEm9fa0NLUnIaO3vTTwZbH3sGhx8uY2c-AwN-_wanHusfK3YqGpZ_Bj4yDmI6e0NTJxo6FhsWAluPBzseRgMDfxY2MmMOg1dXBn5uR09DomMCMkMHYx6Ho9eWmwMnGipHH3Zjj77rU1dfX2tDRjZaEwYeExtm5uJoAAAAApgm_qw%3D%3D%24&vid=0&cid=11&uid=257511&q=WGY60348567.
هيكل(جانبي و خلفي),780 B01,REAR FENDER & FITTING,78117,7811933J00,"EXTENSION-REAR FENDER,LH",01,W +HW +HV,10.1991 - 07.1995,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_780_780_B01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwHR5fTej9acnZuqiq_D8Ymdvbqk1drX1sTr2JCWpbKmqqyk9vHhp6ersLC2t67089a8kpaSo7WivoyEm9fa0NLUnIaO3vTTwZbH3sGhx8uY2c-AwN-_wanHusfK3YqGpZ_Bj4yDmI6e0NTJxo6FhsWAluPBzseRgMDfxY2MmMOg1dXBn5uR09DomMCMkMHYx6Ho9eWmwMnGipHH3Zjj77rU1dfX2tDRjZaEwYeExtm5uJoAAAAApgm_qw%3D%3D%24&vid=0&cid=11&uid=257511&q=WGY60348567.
هيكل(جانبي و خلفي),780 B01,REAR FENDER & FITTING,84440C,65624V0100,CLIP,08,W.(DX+GL+SGL) +HW.(DX+GL),10.1991 - 08.1993,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_780_780_B01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwHR5fTej9acnZuqiq_D8Ymdvbqk1drX1sTr2JCWpbKmqqyk9vHhp6ersLC2t67089a8kpaSo7WivoyEm9fa0NLUnIaO3vTTwZbH3sGhx8uY2c-AwN-_wanHusfK3YqGpZ_Bj4yDmI6e0NTJxo6FhsWAluPBzseRgMDfxY2MmMOg1dXBn5uR09DomMCMkMHYx6Ho9eWmwMnGipHH3Zjj77rU1dfX2tDRjZaEwYeExtm5uJoAAAAApgm_qw%3D%3D%24&vid=0&cid=11&uid=257511&q=WGY60348567.
هيكل(جانبي و خلفي),780 B01,REAR FENDER & FITTING,78815,7883606J00,SPRING-GAS FILLER LID,01,W.(DX+AD+GR) +HW.(DX+AD),10.1991 - 08.1993,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_780_780_B01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwHR5fTej9acnZuqiq_D8Ymdvbqk1drX1sTr2JCWpbKmqqyk9vHhp6ersLC2t67089a8kpaSo7WivoyEm9fa0NLUnIaO3vTTwZbH3sGhx8uY2c-AwN-_wanHusfK3YqGpZ_Bj4yDmI6e0NTJxo6FhsWAluPBzseRgMDfxY2MmMOg1dXBn5uR09DomMCMkMHYx6Ho9eWmwMnGipHH3Zjj77rU1dfX2tDRjZaEwYeExtm5uJoAAAAApgm_qw%3D%3D%24&vid=0&cid=11&uid=257511&q=WGY60348567.
هيكل(جانبي و خلفي),780 B01,REAR FENDER & FITTING,78520N,7882706J00,LOCK & ROD ASSY-GAS FILLER OPENER,01,W.(DX+GL+SGL) +HW.(DX+GL),10.1991 - 08.1993,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_780_780_B01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwHR5fTej9acnZuqiq_D8Ymdvbqk1drX1sTr2JCWpbKmqqyk9vHhp6ersLC2t67089a8kpaSo7WivoyEm9fa0NLUnIaO3vTTwZbH3sGhx8uY2c-AwN-_wanHusfK3YqGpZ_Bj4yDmI6e0NTJxo6FhsWAluPBzseRgMDfxY2MmMOg1dXBn5uR09DomMCMkMHYx6Ho9eWmwMnGipHH3Zjj77rU1dfX2tDRjZaEwYeExtm5uJoAAAAApgm_qw%3D%3D%24&vid=0&cid=11&uid=257511&q=WGY60348567.
هيكل(جانبي و خلفي),780 B01,REAR FENDER & FITTING,78810F,0165800371,BUMPER-LID,02,W +HW +HV,10.1991 - 07.1995,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_780_780_B01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwHR5fTej9acnZuqiq_D8Ymdvbqk1drX1sTr2JCWpbKmqqyk9vHhp6ersLC2t67089a8kpaSo7WivoyEm9fa0NLUnIaO3vTTwZbH3sGhx8uY2c-AwN-_wanHusfK3YqGpZ_Bj4yDmI6e0NTJxo6FhsWAluPBzseRgMDfxY2MmMOg1dXBn5uR09DomMCMkMHYx6Ho9eWmwMnGipHH3Zjj77rU1dfX2tDRjZaEwYeExtm5uJoAAAAApgm_qw%3D%3D%24&vid=0&cid=11&uid=257511&q=WGY60348567.
هيكل(جانبي و خلفي),780 B01,REAR FENDER & FITTING,77612,7762033J00,"PILLAR-BACK OUTER,RH",01,W +HW +HV,10.1991 - 07.1995,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_780_780_B01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwHR5fTej9acnZuqiq_D8Ymdvbqk1drX1sTr2JCWpbKmqqyk9vHhp6ersLC2t67089a8kpaSo7WivoyEm9fa0NLUnIaO3vTTwZbH3sGhx8uY2c-AwN-_wanHusfK3YqGpZ_Bj4yDmI6e0NTJxo6FhsWAluPBzseRgMDfxY2MmMOg1dXBn5uR09DomMCMkMHYx6Ho9eWmwMnGipHH3Zjj77rU1dfX2tDRjZaEwYeExtm5uJoAAAAApgm_qw%3D%3D%24&vid=0&cid=11&uid=257511&q=WGY60348567.
هيكل(جانبي و خلفي),780 B01,REAR FENDER & FITTING,78116,7811833J00,"EXTENSION-REAR FENDER,RH",01,W +HW +HV,10.1991 - 07.1995,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_780_780_B01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwHR5fTej9acnZuqiq_D8Ymdvbqk1drX1sTr2JCWpbKmqqyk9vHhp6ersLC2t67089a8kpaSo7WivoyEm9fa0NLUnIaO3vTTwZbH3sGhx8uY2c-AwN-_wanHusfK3YqGpZ_Bj4yDmI6e0NTJxo6FhsWAluPBzseRgMDfxY2MmMOg1dXBn5uR09DomMCMkMHYx6Ho9eWmwMnGipHH3Zjj77rU1dfX2tDRjZaEwYeExtm5uJoAAAAApgm_qw%3D%3D%24&vid=0&cid=11&uid=257511&q=WGY60348567.
هيكل(جانبي و خلفي),780 B01,REAR FENDER & FITTING,78110,7810033J30,"FENDER-REAR,RH",01,*W.GEN +*W.ME.2S/S.3S/F.TB42S,F/3-PERSON'S BENCH SEAT,10.1991 - 08.1993,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_780_780_B01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwHR5fTej9acnZuqiq_D8Ymdvbqk1drX1sTr2JCWpbKmqqyk9vHhp6ersLC2t67089a8kpaSo7WivoyEm9fa0NLUnIaO3vTTwZbH3sGhx8uY2c-AwN-_wanHusfK3YqGpZ_Bj4yDmI6e0NTJxo6FhsWAluPBzseRgMDfxY2MmMOg1dXBn5uR09DomMCMkMHYx6Ho9eWmwMnGipHH3Zjj77rU1dfX2tDRjZaEwYeExtm5uJoAAAAApgm_qw%3D%3D%24&vid=0&cid=11&uid=257511&q=WGY60348567.
هيكل(جانبي و خلفي),780 B01,REAR FENDER & FITTING,78110,7810033J31,"FENDER-REAR,RH",01,W.GEN +W.ME.2S/S.3S/F.TB42S,10.1991 - 08.1993,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_780_780_B01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwHR5fTej9acnZuqiq_D8Ymdvbqk1drX1sTr2JCWpbKmqqyk9vHhp6ersLC2t67089a8kpaSo7WivoyEm9fa0NLUnIaO3vTTwZbH3sGhx8uY2c-AwN-_wanHusfK3YqGpZ_Bj4yDmI6e0NTJxo6FhsWAluPBzseRgMDfxY2MmMOg1dXBn5uR09DomMCMkMHYx6Ho9eWmwMnGipHH3Zjj77rU1dfX2tDRjZaEwYeExtm5uJoAAAAApgm_qw%3D%3D%24&vid=0&cid=11&uid=257511&q=WGY60348567.
هيكل(جانبي و خلفي),780 C01,REAR FENDER & FITTING,78520M,7882206J10,CABLE ASSY-GAS FILLER OPENER,01,W.(DX+GL+SGL) +HW.(DX+GL),10.1991 - 08.1993,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_780_780_C01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwFVYXBaC1IYGR8uDitHdQ0ZOT4gUV5TUkBvXBQSITYiLiggcnVlIyMvNDQyMypwd1I4FhIWJzEmOggAH1NeVFZQGAIKWnBXRRJDWkUlQ08cXUsERFs7RS1DPkNOWQ4CIRtFCwgHHAoaVFBNQgoBAkEEEmdFSkMVBERbQQkIHEclUVFFGx8VV1RsHEQIFEVcQyVscWEiRE1CDhVDWRxnaz5QUVNTXlRVCRIARQMAQl09PB4AAAAAmXHmoQ%3D%3D%24&vid=0&cid=11&uid=257512&q=WGY60348567.
هيكل(جانبي و خلفي),780 C01,REAR FENDER & FITTING,,083636125G,083636125G,,,,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_780_780_C01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwFVYXBaC1IYGR8uDitHdQ0ZOT4gUV5TUkBvXBQSITYiLiggcnVlIyMvNDQyMypwd1I4FhIWJzEmOggAH1NeVFZQGAIKWnBXRRJDWkUlQ08cXUsERFs7RS1DPkNOWQ4CIRtFCwgHHAoaVFBNQgoBAkEEEmdFSkMVBERbQQkIHEclUVFFGx8VV1RsHEQIFEVcQyVscWEiRE1CDhVDWRxnaz5QUVNTXlRVCRIARQMAQl09PB4AAAAAmXHmoQ%3D%3D%24&vid=0&cid=11&uid=257512&q=WGY60348567.
هيكل(جانبي و خلفي),780 C01,REAR FENDER & FITTING,,0831361698,0831361698,,,,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_780_780_C01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwFVYXBaC1IYGR8uDitHdQ0ZOT4gUV5TUkBvXBQSITYiLiggcnVlIyMvNDQyMypwd1I4FhIWJzEmOggAH1NeVFZQGAIKWnBXRRJDWkUlQ08cXUsERFs7RS1DPkNOWQ4CIRtFCwgHHAoaVFBNQgoBAkEEEmdFSkMVBERbQQkIHEclUVFFGx8VV1RsHEQIFEVcQyVscWEiRE1CDhVDWRxnaz5QUVNTXlRVCRIARQMAQl09PB4AAAAAmXHmoQ%3D%3D%24&vid=0&cid=11&uid=257512&q=WGY60348567.
هيكل(جانبي و خلفي),780 C01,REAR FENDER & FITTING,78111,7810133J30,"FENDER-REAR,LH",01,*W.GEN +*W.ME.2S/S.3S/F.TB42S,F/3-PERSON'S BENCH SEAT,10.1991 - 08.1993,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_780_780_C01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwFVYXBaC1IYGR8uDitHdQ0ZOT4gUV5TUkBvXBQSITYiLiggcnVlIyMvNDQyMypwd1I4FhIWJzEmOggAH1NeVFZQGAIKWnBXRRJDWkUlQ08cXUsERFs7RS1DPkNOWQ4CIRtFCwgHHAoaVFBNQgoBAkEEEmdFSkMVBERbQQkIHEclUVFFGx8VV1RsHEQIFEVcQyVscWEiRE1CDhVDWRxnaz5QUVNTXlRVCRIARQMAQl09PB4AAAAAmXHmoQ%3D%3D%24&vid=0&cid=11&uid=257512&q=WGY60348567.
هيكل(جانبي و خلفي),780 C01,REAR FENDER & FITTING,78111,7810133J31,"FENDER-REAR,LH",01,W.GEN +W.ME.2S/S.3S/F.TB42S,10.1991 - 08.1993,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_780_780_C01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwFVYXBaC1IYGR8uDitHdQ0ZOT4gUV5TUkBvXBQSITYiLiggcnVlIyMvNDQyMypwd1I4FhIWJzEmOggAH1NeVFZQGAIKWnBXRRJDWkUlQ08cXUsERFs7RS1DPkNOWQ4CIRtFCwgHHAoaVFBNQgoBAkEEEmdFSkMVBERbQQkIHEclUVFFGx8VV1RsHEQIFEVcQyVscWEiRE1CDhVDWRxnaz5QUVNTXlRVCRIARQMAQl09PB4AAAAAmXHmoQ%3D%3D%24&vid=0&cid=11&uid=257512&q=WGY60348567.
هيكل(جانبي و خلفي),780 C01,REAR FENDER & FITTING,84440H,76836C8000,PROTECTOR,01,W.(DX+GL+SGL) +HW.(DX+GL),10.1991 - 08.1993,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_780_780_C01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwFVYXBaC1IYGR8uDitHdQ0ZOT4gUV5TUkBvXBQSITYiLiggcnVlIyMvNDQyMypwd1I4FhIWJzEmOggAH1NeVFZQGAIKWnBXRRJDWkUlQ08cXUsERFs7RS1DPkNOWQ4CIRtFCwgHHAoaVFBNQgoBAkEEEmdFSkMVBERbQQkIHEclUVFFGx8VV1RsHEQIFEVcQyVscWEiRE1CDhVDWRxnaz5QUVNTXlRVCRIARQMAQl09PB4AAAAAmXHmoQ%3D%3D%24&vid=0&cid=11&uid=257512&q=WGY60348567.
هيكل(جانبي و خلفي),780 C01,REAR FENDER & FITTING,78810,7883033J00,LID ASSY-FUEL FILLER,01,W +HW +HV,10.1991 - ...,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_780_780_C01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwFVYXBaC1IYGR8uDitHdQ0ZOT4gUV5TUkBvXBQSITYiLiggcnVlIyMvNDQyMypwd1I4FhIWJzEmOggAH1NeVFZQGAIKWnBXRRJDWkUlQ08cXUsERFs7RS1DPkNOWQ4CIRtFCwgHHAoaVFBNQgoBAkEEEmdFSkMVBERbQQkIHEclUVFFGx8VV1RsHEQIFEVcQyVscWEiRE1CDhVDWRxnaz5QUVNTXlRVCRIARQMAQl09PB4AAAAAmXHmoQ%3D%3D%24&vid=0&cid=11&uid=257512&q=WGY60348567.
هيكل(جانبي و خلفي),780 C01,REAR FENDER & FITTING,17255N,1725501G00,HOLDER-FILLER CAP,01,W,10.1991 - ...,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_780_780_C01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwFVYXBaC1IYGR8uDitHdQ0ZOT4gUV5TUkBvXBQSITYiLiggcnVlIyMvNDQyMypwd1I4FhIWJzEmOggAH1NeVFZQGAIKWnBXRRJDWkUlQ08cXUsERFs7RS1DPkNOWQ4CIRtFCwgHHAoaVFBNQgoBAkEEEmdFSkMVBERbQQkIHEclUVFFGx8VV1RsHEQIFEVcQyVscWEiRE1CDhVDWRxnaz5QUVNTXlRVCRIARQMAQl09PB4AAAAAmXHmoQ%3D%3D%24&vid=0&cid=11&uid=257512&q=WGY60348567.
هيكل(جانبي و خلفي),780 C01,REAR FENDER & FITTING,84441C,0156100241,CLIP,01,W.(DX+GL+SGL) +HW.(DX+GL),10.1991 - 08.1993,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_780_780_C01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwFVYXBaC1IYGR8uDitHdQ0ZOT4gUV5TUkBvXBQSITYiLiggcnVlIyMvNDQyMypwd1I4FhIWJzEmOggAH1NeVFZQGAIKWnBXRRJDWkUlQ08cXUsERFs7RS1DPkNOWQ4CIRtFCwgHHAoaVFBNQgoBAkEEEmdFSkMVBERbQQkIHEclUVFFGx8VV1RsHEQIFEVcQyVscWEiRE1CDhVDWRxnaz5QUVNTXlRVCRIARQMAQl09PB4AAAAAmXHmoQ%3D%3D%24&vid=0&cid=11&uid=257512&q=WGY60348567.
هيكل(جانبي و خلفي),780 C01,REAR FENDER & FITTING,77613,7762133J00,"PILLAR-BACK OUTER,LH",01,W +HW +HV,10.1991 - 07.1995,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_780_780_C01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwFVYXBaC1IYGR8uDitHdQ0ZOT4gUV5TUkBvXBQSITYiLiggcnVlIyMvNDQyMypwd1I4FhIWJzEmOggAH1NeVFZQGAIKWnBXRRJDWkUlQ08cXUsERFs7RS1DPkNOWQ4CIRtFCwgHHAoaVFBNQgoBAkEEEmdFSkMVBERbQQkIHEclUVFFGx8VV1RsHEQIFEVcQyVscWEiRE1CDhVDWRxnaz5QUVNTXlRVCRIARQMAQl09PB4AAAAAmXHmoQ%3D%3D%24&vid=0&cid=11&uid=257512&q=WGY60348567.
هيكل(جانبي و خلفي),780 C01,REAR FENDER & FITTING,78117,7811933J00,"EXTENSION-REAR FENDER,LH",01,W +HW +HV,10.1991 - 07.1995,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_780_780_C01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwFVYXBaC1IYGR8uDitHdQ0ZOT4gUV5TUkBvXBQSITYiLiggcnVlIyMvNDQyMypwd1I4FhIWJzEmOggAH1NeVFZQGAIKWnBXRRJDWkUlQ08cXUsERFs7RS1DPkNOWQ4CIRtFCwgHHAoaVFBNQgoBAkEEEmdFSkMVBERbQQkIHEclUVFFGx8VV1RsHEQIFEVcQyVscWEiRE1CDhVDWRxnaz5QUVNTXlRVCRIARQMAQl09PB4AAAAAmXHmoQ%3D%3D%24&vid=0&cid=11&uid=257512&q=WGY60348567.
هيكل(جانبي و خلفي),780 C01,REAR FENDER & FITTING,78815,7883606J00,SPRING-GAS FILLER LID,01,W.(DX+AD+GR) +HW.(DX+AD),10.1991 - 08.1993,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_780_780_C01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwFVYXBaC1IYGR8uDitHdQ0ZOT4gUV5TUkBvXBQSITYiLiggcnVlIyMvNDQyMypwd1I4FhIWJzEmOggAH1NeVFZQGAIKWnBXRRJDWkUlQ08cXUsERFs7RS1DPkNOWQ4CIRtFCwgHHAoaVFBNQgoBAkEEEmdFSkMVBERbQQkIHEclUVFFGx8VV1RsHEQIFEVcQyVscWEiRE1CDhVDWRxnaz5QUVNTXlRVCRIARQMAQl09PB4AAAAAmXHmoQ%3D%3D%24&vid=0&cid=11&uid=257512&q=WGY60348567.
هيكل(جانبي و خلفي),780 C01,REAR FENDER & FITTING,84440C,65624V0100,CLIP,08,W.(DX+GL+SGL) +HW.(DX+GL),10.1991 - 08.1993,,https://partsouq.com/assets/tesseract/assets/global/NISSAN201809/source/GL/B9_201508_192_780_780_C01.gif,https://partsouq.com/ar/catalog/genuine/unit?c=Nissan&ssd=%24%2AKwFVYXBaC1IYGR8uDitHdQ0ZOT4gUV5TUkBvXBQSITYiLiggcnVlIyMvNDQyMypwd1I4FhIWJzEmOggAH1NeVFZQGAIKWnBXRRJDWkUlQ08cXUsERFs7RS1DPkNOWQ4CIRtFCwgHHAoaVFBNQgoBAkEEEmdFSkMVBERbQQkIHEclUVFFGx8VV1RsHEQIFEVcQyVscWEiRE1CDhVDWRxnaz5QUVNTXlRVCRIARQMAQl09PB4AAAAAmXHmoQ%3D%3D%24&vid=0&cid=11&uid=257512&q=WGY60348567.
