"market","model_filter","year_filter","detected_generation","year_applicability_status","vid","raw_text","vehicle_url","source_file"
"General/Asia (LHD)","SAFARI","2009","Y61","applies","213809","SAFARI | WAGON | TB48DE | GR | General/Asia (LHD) | Y61 | 12.2009 | 12.2012 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwFYbH0XAiogBFoOHg9QVgAUNDMtXFNeX01iURkfLDgkICIhZHNfNRsfGyo8JTRyb2VYUT8sLCo-J01LSA4rF08PCk5UE2YDWzQ7T0ZLTlxsaWNeUygoSEdMTABiZi8lTkFKSVgxAG4OLElATUheMylhHw1KSVoyKz9OMx8dAwMfTldKSTwvYXxsSEdMTwcYTlQTH3hcWk5BSkkJCEUfG0paXFhGS04DQVRFSFFMTy0nThMAAAAAAAUwaQ%3D%3D%24&vid=213809&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","2009","Y61","applies","213811","SAFARI | WAGON | TB48DE | GR | General/Asia (LHD) | Y61 | 12.2009 | 12.2012 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwEJPSwId3NOcGxAbgwXLVFFZWJ8DQIPDhwzAEhOfWl1cXNwNSIOZEpOSnttdGUjPjQJAG59fXtvdhwaGV96Rh5eWx8FQjdSCmVqHhcaHw09ODIPAnl5GRYdHVEzN350HxAbGAlgUT9ffRgRHBkPYngwTlwbGAtjdm4fYk5MUlJOHwYbGG1-MC09GRYdHlZJHwVCTikNCx8QGxhYWRROShsLDQgXGh9SEAUUGQAdHnx2H0IAAAAAysYi4w%3D%3D%24&vid=213811&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","2009","Y61","applies","215014","SAFARI | WAGON | ZD30DDTI | GR | General/Asia (LHD) | Y61 | 12.2009 | 12.2012 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwFAdGVpHAE2R0EVMCFFHRgMLCs1REtGR1V6SQEHNCA8ODo5fGtHLQMHAzIkPSxqd31ASSc0NDImP1VTUBYzD1cXElZMC34bQywjV15TVkR0f31BQzAxJjpWWgsHCi00MTtQX1RUH3oKIVwyV15TVkN0YmtQX1RXRCw1Igl4FVJRHQFQSVRUe2RrMz5WWVJRGQUJHxlQKkJEUF9UVE5DT1BJVERDR1hWCUhLGxdWT1JRMzoJWAAAAAAWOsVD%24&vid=215014&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","2009","Y61","applies","213818","SAFARI | WAGON | TB48DE | GR | General/Asia (LHD) | Y61 | 12.2009 | 12.2012 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHQ5PWZ0K6Lkq6kqpzI2oicvLul1NvW18Xq2ZGXpLCsqKqp7PvXvZOXk6K0rbz65-3Q2bekpKK2r8XDwIajn8eHgsbcm-6L07yzx87DxtTk4evW26CgwM_ExIjq7qetxsnCwdC5iOaGpLTL0rLByMaZgPalscbJwsHSufrhi7_PxMeLl8bcm5f5o7GlqMDPxMTWxovYw8a81NLGypuXzISVxt_C0tTTl5WLj5GNgcDZxMT8-YufAAAAAElKYtc%3D%24&vid=213818&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","2009","Y61","applies","215016","SAFARI | WAGON | ZD30DDTI | GR | General/Asia (LHD) | Y61 | 12.2009 | 12.2012 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwH2wtP1pZH1iayml47E3q66mp2D8v3w8ePM_7exgpaKjoyPyt3xm7WxtYSSi5rcwcv2_5GCgoSQiePl5qCFueGhpOD6vcit9ZqV4ejl4PLCycv39YaHkIzg7L2xvJuCh43m6eLiqcy8l-qE4ejl4PXC1N3m6eLh8pqPlL_Oo-Tnq7fm_-LizdLdhYjg7-Tnr7O_qa_mnPTy5uni4vj1-eb_4vL18O7gv_79raHg-eTnhYy_7gAAAAB5O75_%24&vid=215016&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","2009","Y61","applies","213819","SAFARI | WAGON | TB48DE | GR | General/Asia (LHD) | Y61 | 12.2009 | 12.2012 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwGLv66d1sLM6d7w8dPNq9PH5-D-j4CNjJ6xgsrM_-v38_Hyt6CM5sjMyPnv9uehvLaLguz___nt9J6Ym934xJzc2Z2HwLXQiOfonJWYnY-_urCNgPv7m5Sfn9Oxtfz2nZKZmovi073d_--Qiemak53C263-6p2SmZqJ4q260OSUn5zQzJ2HwMyi-Or-85uUn5-NndCDmJ3nj4mdkcDMl9_OnYSZiY-JzM7Q1MrW2puCn5-notDEAAAAAP89ENI%3D%24&vid=213819&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","2009","Y61","applies","215022","SAFARI | WAGON | ZD30DDTI | GR | General/Asia (LHD) | Y61 | 12.2009 | 12.2012 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwFjV0ZtKQl6Mz0-OhRHZTsvDwgWZ2hlZHZZaiIkFwMfGxkaX0hkDiAkIBEHHg9JVF5jagQXFxEFHHZwczUQLHQ0MXVvKF04YA8AdH1wdWdXXF5iYBMSBRl1eSgkKQ4XEhhzfHd3PFkpAn8RAX5nB3ckJjhkDxAEc3x3dz5ZWwVyCnpxcj4hKjw6cwAWBBAddXkoJHcicm12cwlhZCoqOnM1MSBzandkOTI2cXI6JDg0dW8oJF0dcioAAAAAn6bdrw%3D%3D%24&vid=215022&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","2009","Y61","applies","215023","SAFARI | WAGON | ZD30DDTI | GR | General/Asia (LHD) | Y61 | 12.2009 | 12.2012 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwFwRFU8dXI1ECwPEnUsRCg8HBsFdHt2d2VKeTE3BBAMCAoJTFt3HTM3MwIUDRxaR01weRcEBAIWD2VjYCYDP2cnImZ8O04rcxwTZ25jZnRET01xcwABFgpmajs3Oh0EAQtgb2RkL0o6EWwCEm10FGQ3NSt3HAMXYG9kZC1KRBZhGWliYS0yOS8pYBMFFwMOZmo7N2QxYX5lYBpydzk5KWAmIjNgeWR3KiAlYmEpNysnZnw7N04OYTkAAAAAHGupfA%3D%3D%24&vid=215023&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","2009","Y61","applies","213983","SAFARI | WAGON | TD42 | GR | General/Asia (LHD) | Y61 | 12.2009 | 12.2016 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwE3AxIFamJaRm9nNUYSZm97W1xCMzwxMCINPnZwQ1dLT01OCxwwWnRwdEVTSlsdAAo3PlBDQ0VRSCIkJ2FEeCBgZSE7fAlsNFtUICkkITMDBgoxNiEuJSYwXhsXACcoIyAxWzBScxQZKjNTICkkITQDFRwnKCMgM1tOVX4PYiUmanYnPiMjDBMcREkhLiUmbnJ-aG4nXTUzJygjIzk0OCc-IzM0Ni8hfj88bGAhOCUmRE1-LwAAAABoKIW2%24&vid=213983&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","2011","Y61","applies","213845","SAFARI | WAGON | TB48DE | ADLTD | General/Asia (LHD) | Y61 | 06.2011 | AREA:MIDDLE EAST AREA; SEAT TYPE:3RD FWD 7PASSENGER(0912-) | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwE-ChsFRmo8c2ZoUGUvb2ZyUlVLOjU4OSsEN395Sl5CRkRHAhU5U315fUxaQ1IUCQM-N1lKSkxYQSstLmhNcSlpbCgydQBlPVJdKSAtKDoKDwU4NU5OLiEqKmYECkkvJisuOVU7BnQBWyI9Wy4hKipgBAZIQV5PLiEqKmMEBlgvVycsL2N8d2FnLl1LWU1AKCR1eSp_LzArLlQ8OXd3Zy5obH0uNyo5Z25rLC9neWVpKDJ1eQBAL3cAAAAA43FwLg%3D%3D%24&vid=213845&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","2011","Y61","applies","213838","SAFARI | WAGON | TB48DE | ADLTD | General/Asia (LHD) | Y61 | 06.2011 | AREA:MIDDLE EAST AREA; SEAT TYPE:3RD FWD FACING(9710-0912) | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHs2Mmntaq0nKiFgqjKyLSggIeZ6Ofq6_nW5a2rmIyQlJaV0Mfrga-rr56IkYDG29Hs5YuYmJ6Kk_n__Lqfo_u7vvrgp9K374CP-_L_-ujY3dfq55yc_PP4-LTW2Jv99Pn864fp1KbT_PP4--uAmZ7L3dH88_j76ICVjqXUuf79sa385fj418jHn5L69f79tamls7X8hu7o_PP4-OLv4_zl-Ojs6_T6peTnt7v64_79n5al9AAAAAARhZc_%24&vid=213838&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","2011","Y61","applies","213837","SAFARI | WAGON | TB48DE | ADLTD | General/Asia (LHD) | Y61 | 06.2011 | AREA:MIDDLE EAST AREA; SEAT TYPE:3RD FWD FACING(9710-0912) | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHX4_LEv7yxi6eizofo2Y-bu7yi09zR0MLt3paQo7err62u6_zQupSQlKWzqrv94OrX3rCjo6WxqMLEx4GkmMCAhcHbnOmM1Lu0wMnEwdPj5uzR3Kenx8jDw4_t46DGz8LH0LzS753ox8jDwNC7oqXw5urHyMPA07uitZ7vgsXGipbH3sPD7PP8pKnBzsXGjpKeiI7HvdXTx8jDw9nU2Mfew9PX0c_Bnt_cjIDB2MXGpK2ezwAAAADGQ14E%24&vid=213837&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","2011","Y61","applies","213846","SAFARI | WAGON | TB48DE | ADLTD | General/Asia (LHD) | Y61 | 06.2011 | AREA:MIDDLE EAST AREA; SEAT TYPE:3RD FWD 7PASSENGER(0912-) | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHZ7fzPor6euNjTrr_-7YGVtbKs3dLf3szj0JierbmloaOg5fLetJqemqu9pLXz7uTZ0L6trau_pszKyY-qls6Oi8_VkueC2rW6zsfKz93t6OLf0qmpycbNzYHj7a7IwczJ3rLc4ZPmvMXavMnGzc2H4-GvprmoycbNzYTj7b_IsMDLyISbkIaAybqsvqqnz8OSns2YyNfMybPb3pCQgMmPi5rJ0M3egIiMy8iAnoKOz9WSnuenyJAAAAAAUXJhEw%3D%3D%24&vid=213846&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","2012","Y61","applies","215024","SAFARI | WAGON | ZD30DDTI | GRX | General/Asia (LHD) | Y61 | 12.2012 | AREA:GENERAL AREA; SEAT TYPE:3RD FWD 7PASSENGER(0912-) | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHwxNXBgZeV_am5sJzXwKi8nJuF9Pv29-XK-bG3hJCMiIqJzNv3nbO3s4KUjZzax83w-ZeEhIKWj-Xj4KaDv-enoub8u86r85yT5-7j5vTEz83x84CBlorm6ru3up2EgYvg7-Tkr8q6keyCku30lOS3tav3nIOXmuHo5rmj1oOX5pju4-av77ez4uGUhJCCieS3tauvsOb_4uGd8Kq3peLhoaO04f7mqqa57uPmqLCqoOShtauFj-a4AAAAAKfQ9_A%3D%24&vid=215024&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","2012","Y61","applies","215020","SAFARI | WAGON | ZD30DDTI | AD | General/Asia (LHD) | Y61 | 12.2012 | AREA:GENERAL AREA; SEAT TYPE:3RD FWD 7PASSENGER(0912-) | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHa7v-UkdDZ1qeGrKD15oKWtrGv3tHc3c_g05udrrqmoqCj5vHdt5mdmai-p7bw7efa072urqi8pc_Jyoyplc2NiMzWkeSB2ba5zcTJzN7u5efb2aqrvKDMwJGdkLeuq6HKxc7OheCQu8aouMfevs6dn4Hdtq-rysXOzofg4rzLs8PIy4eYk4WDyrmvvamkzMCRnc6by9TPyrDY3ZOTg8qMiJnK087dg4ePyMuDnYGNzNaRneSky5MAAAAAoC9z6A%3D%3D%24&vid=215020&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","2012","Y61","applies","215030","SAFARI | WAGON | ZD30DDTI | STD | General/Asia (LHD) | Y61 | 12.2012 | AREA:GENERAL AREA | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwGxhZSPsvT_tdXjtcDtmen93drEtbq3tqSLuPD2xdHNycvIjZq23PL28sPVzN2bhoyxuNbFxcPXzqSioefC_qbm46e9-o_qst3Spq-ip7WFjoywssHA18unq_r2-9zFwMqhrqWl7ov70K3Wq7Wgqaf44ZfQ1sGmr6KnsYWZnKHfqaSh6_Gl4PTq08PXxc6gqaf4ubuhuKWm2rS0pfb06ubk86a5orS17Pjooe_37eegv6f4k4Sh_wAAAACkyrA5%24&vid=215030&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","2012","Y61","applies","215025","SAFARI | WAGON | ZD30DDTI | GRX | General/Asia (LHD) | Y61 | 12.2012 | AREA:GENERAL AREA; SEAT TYPE:3RD FWD 7PASSENGER(0912-) | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwEfKzo5QxhJU3JOE34mQkdTc3RqGxQZGAolFl5Ya39jZ2VmIzQYclxYXG17YnM1KCIfFnhra215YAoMD0lsUAhITQkTVCFEHHN8CAEMCRsrICIeHG9ueWUJBVRYVXJrbmQPAAsLQCVVfgNtfQIbewtYWkQYc2x4dQ4HCVZMOWB4CXcBDAlAAFhcDQ57a39tZgtYWkRAXwkQDQ5yH0VYSg0OTkxbDhEJRUlXAQwJR19FTwtOWkRqYAlXAAAAAL7UreY%3D%24&vid=215025&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","2012","Y61","applies","215026","SAFARI | WAGON | ZD30DDTI | AD | General/Asia (LHD) | Y61 | 12.2012 | AREA:GENERAL AREA; SEAT TYPE:3RD SIDE FACING(9710-0912 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwFjV0YsMyUZDzQdExB-NjsvDwgWZ2hlZHZZaiIkFwMfGxkaX0hkDiAkIBEHHg9JVF5jagQXFxEFHHZwczUQLHQ0MXVvKF04YA8AdH1wdWdXXF5iYBMSBRl1eSgkKQ4XEhhzfHd3PFkpAn8EdH1wdWBXR15zfHd0Zw8aASpbNnFyPiJzand3WEdIEB11enFyOiYqPDpzCWFnc3x3d21gbHNqd2djaXt1KmtoODR1bHFyEBkqewAAAAASCP1o%24&vid=215026&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","2012","Y61","applies","215028","SAFARI | WAGON | ZD30DDTI | STD | General/Asia (LHD) | Y61 | 12.2012 | AREA:GENERAL AREA; SEAT TYPE:3RD SIDE FACING(9710-0912 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwE1ARAUcVRHRTVoaHMbP215WV5AMT4zMiAPPHRyQVVJTU9MCR4yWHZydkdRSFkfAgg1PFJBQUdTSiAmJWNGeiJiZyM5fgtuNllWIismIzEBCgg0NkVEU08jL35yf1hBRE4lKiEhag9_VClSIismIzYBAxhDJC0gJTBeTgpyESsmI2lzJDsjfAANVUdMIismI24tcnYnJFg2NiQtI3w1KnEkOyA2NDYvfnIhdW9lIj0mI0QScjEAAAAA2oSrbg%3D%3D%24&vid=215028&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","2012","Y61","applies","215018","SAFARI | WAGON | ZD30DDTI | GRX | General/Asia (LHD) | Y61 | 12.2012 | AREA:GENERAL AREA; SEAT TYPE:3RD FWD FACING(9710-0912) | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwF0QFE0HyQPIHEFAzpAWCw4GB8BcH9yc2FOfTUzABQIDA4NSF9zGTczNwYQCRheQ0l0fRMAAAYSC2FnZCIHO2MjJmJ4P0ovdxgXY2pnYnBAS0l1dwQFEg5ibj8zPhkABQ9ka2BgK04-FWgGY2pnYndAVl8eZWxhZHEfA0szUGpnYigyZXpiPUFMFAYNY2pnYi9sMzdmZRl3d2VsYj10azBlemF3dHBuPzNgNC4kY3xnYgVTM3AAAAAAjFpHtw%3D%3D%24&vid=215018&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","2012","Y61","applies","215031","SAFARI | WAGON | ZD30DDTI | AD | General/Asia (LHD) | Y61 | 12.2012 | AREA:GENERAL AREA; SEAT TYPE:3RDSIDE 10PASSENGER(0912- | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHl0cDxlafgm-Hg56H2xb2piY6Q4e7j4vDf7KSikYWZnZ-c2c7iiKaippeBmInP0tjl7IKRkZeDmvD29bOWqvKyt_Pprtu-5omG8vv28-HR2tjk5pWUg5_z_66ir4iRlJ71-vHxut-vhPmCmfjn4fGioL7iiZCU9frx8bjf0YP0jPz39LinrLq89YaQgpab8_-uovGk9Ovw9Y_n4qysvPWzt6b17PHivLmw9_S8or6y8-muotub9KwAAAAArvlA_Q%3D%3D%24&vid=215031&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","2012","Y61","applies","215032","SAFARI | WAGON | ZD30DDTI | STD | General/Asia (LHD) | Y61 | 12.2012 | AREA:GENERAL AREA; SEAT TYPE:3RDSIDE 10PASSENGER(0912- | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHyxtfMn_L-hY6tmYLz9Kq-npmH9vn09efI-7O1hpKOioiLztn1n7G1sYCWj57Yxc_y-5WGhoCUjefh4qSBveWloOT-ucyp8Z6R5ezh5PbGzc_z8YKDlIjk6Lm1uJ-Gg4ni7ebmrci4k-6Vju_w9ua1t6n1npWThOPq5Luh1I2V5Jrs4eSt7bWx4OOWhpKAi-a1t6mtsuT94OOf8qi1p-Djo6G24_zkqKW87OHkqrKoouajt6mHjeS6AAAAAFfuJKA%3D%24&vid=215032&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","2012","Y61","applies","215019","SAFARI | WAGON | ZD30DDTI | GRX | General/Asia (LHD) | Y61 | 12.2012 | AREA:GENERAL AREA; SEAT TYPE:3RD FWD FACING(9710-0912) | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwGPu6qx7JHZ8MTZ2IGqs9fD4-T6i4SJiJq1hs7I--_z9_X2s6SI4szIzP3r8uOluLKPhuj7-_3p8Jqcn9n8wJjY3ZmDxLHUjOPsmJGcmYu7sLKOjP_-6fWZlcTIxeL7_vSfkJub0LXF7pP9mJGcmYy7raTlnpean4rk9LDIq5GcmdPJnoGZxrq37_32mJGcmdSXyMydnuKMjJ6XmcaPkMuegZqMj4qVxMibz9XfmIecmf6oyIsAAAAAEgf50A%3D%3D%24&vid=215019&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","2012","Y61","applies","215033","SAFARI | WAGON | ZD30DDTI | STD | General/Asia (LHD) | Y61 | 12.2012 | AREA:GENERAL AREA; SEAT TYPE:3RDSIDE 6PASSENGER(0912-) | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHm0sP0tbTmkue2q4rawr6qio2T4u3g4fPc76ehkoaanpyf2s3hi6WhpZSCm4rM0dvm74GSkpSAmfP19rCVqfGxtPDqrdi95YqF8fj18OLS2dvn5ZaXgJzw_K2hrIuSl532-fLyudysh_qBmvvjgvKho73hioGHkPf-8K-1wJmB8I749fC5-aGl9PeCkoaUn_Kho725pvDp9PeL5ryhs_T3t7Wi9-jwvLGp-PXwvqa8tvK3o72TmfCuAAAAAH0nY54%3D%24&vid=215033&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","2012","Y61","applies","215011","SAFARI | WAGON | ZD30DDTI | AD | General/Asia (LHD) | Y61 | 12.2012 | AREA:GENERAL AREA; SEAT TYPE:3RD FWD FACING(9710-0912) | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwGxhZSfu9Cz9tr718qs7On93drEtbq3tqSLuPD2xdHNycvIjZq23PL28sPVzN2bhoyxuNbFxcPXzqSioefC_qbm46e9-o_qst3Spq-ip7WFjoywssHA18unq_r2-9zFwMqhrqWl7ov70K3Dpq-ip7KFlYyhrqWmtd3E0_iJ5KOg7PChuKWlipWaws-nqKOg6PT47uih27O1oa6lpb-yvqG4pbWxuqmn-Lm66uanvqOgwsv4qQAAAABWfpUT%24&vid=215011&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","2017","Y61","applies","213806","SAFARI | General/Asia (LHD) | GCY61 | 10.2017 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwEkEAEKZmVfaWR5VVcfDHxoSE9RIC8iIzEeLWVjUERYXF5dGA8jSWdjZ1ZAWUgOExkkLUNQUFZCWzE3NHJXazNzdjIobxp_J0hHMzo3MiAQFR8iL1RUNDswMHweGlVUMj02NSRNfBJyRV4_KEY1PDJtdAJFQ1QzOjcyJBAMCTRKPDE0fmQwdWF_RlZCUFs1PDJtLC40LTAzUVRJJH5jcTY1dXdgNSoydm19NHpieHI1KjJtBhE0agAAAAAjjhPj%24&vid=213806&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","2017","Y61","applies","213799","SAFARI | General/Asia (LHD) | GCY61 | 10.2017 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwGwhJWKy-by6fLr7ezr4ej83NvFtLu2t6WKufH3xNDMyMrJjJu33fP388LUzdyah42wudfExMLWz6WjoObD_6fn4qa8-47rs9zTp66jprSEgYu2u8DAoK-kpOiKjsHApqmiobDZ6IbmxNSrstKhqKb54JbDx6apoqGy2ZqB69-vpKfr96a8-_eZw9HFyKCvpKS2puu4o6bCwdqyt_n56aDm4vOguaS36PnpoO727Oahvqb5koWg_gAAAAB_owXI%24&vid=213799&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","2017","Y61","applies","213800","SAFARI | General/Asia (LHD) | GCY61 | 10.2017 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHS5vffuImWipikj6zKh4qevrmn1tnU1cfo25OVprKuqqir7vnVv5GVkaC2r7745e_S27WmpqC0rcfBwoShncWFgMTemeyJ0b6xxczBxNbm4-nU2aKiws3Gxoro7KOixMvAw9K7iuSEprbJ0LDDysSbgvShpcTLwMPQu_Tjib3NxsWJlcTemZX7obOnqsLNxsbUxInawcSgo7jQ1Zubi8KEgJHC28bViJuLwoyUjoTD3MSb8OfCnAAAAAAkm5fT%24&vid=213800&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
"General/Asia (LHD)","SAFARI","2017","Y61","applies","213801","SAFARI | General/Asia (LHD) | GCY61 | 10.2017 | ","https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwH_y9rlu7qg_bWEjZjT06ezk5SK-_T5-OrF9r64i5-Dh4WGw9T4kry4vI2bgpPVyML_9piLi42ZgOrs76mMsOiorenztMGk_JOc6OHs6fvLzsT59I-P7-Dr66fFwY6P6ebt7v-Wp8mpi5vk_Z3u5-m2r9mMiIeeie7n6bas2YyY6Zfh7Omg4Li87e6bi5-Nhuu4uqSgv-nw7e6Mis2st-_g6-ioqr3rrrq3--Dr6KC-oq22oKbvi4fosAAAAAAipOsu%24&vid=213801&q=","C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json"
